plant_id_eia,plant_primary_fuel,data_availability,ba_code,ba_code_physical,state,distribution_flag,fuel_category,fuel_category_eia930,timezone,shaped_plant_id
61866,WND,eia_only,SWPP,SWPP,OK,False,wind,wind,America/Chicago,918612
61867,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61868,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61869,SUN,eia_only,SPA,SPA,AR,False,solar,solar,America/Chicago,918009
61870,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61871,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61872,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61873,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61874,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61875,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61876,WND,eia_only,SWPP,SWPP,OK,False,wind,wind,America/Chicago,918612
61877,SUN,eia_only,DUK,CPLE,NC,True,solar,solar,America/New_York,906909
61878,SUN,eia_only,MISO,MISO,IL,True,solar,solar,America/Chicago,912909
61879,SUN,eia_only,FPC,FPC,FL,True,solar,solar,America/New_York,908009
61881,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
61882,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
61883,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
61884,SUN,eia_only,SWPP,SWPP,NE,True,solar,solar,America/Chicago,918609
61885,SUN,eia_only,MISO,DUK,IN,True,solar,solar,America/Indiana/Indianapolis,912909
61886,SUN,eia_only,WACM,WACM,CO,True,solar,solar,America/Denver,919709
61887,SUN,eia_only,EPE,EPE,TX,True,solar,solar,America/Denver,907609
61888,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61889,WND,eia_only,SWPP,SWPP,NE,False,wind,wind,America/Chicago,918612
61890,NG,eia_only,PJM,PJM,MD,False,natural_gas,natural_gas,America/New_York,915705
61891,MWH,eia_only,PJM,PJM,NJ,True,other,other,America/New_York,915707
61892,MWH,eia_only,PJM,PJM,NJ,True,other,other,America/New_York,915707
61893,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
61894,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
61895,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
61898,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61899,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61900,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61901,SUN,eia_only,TVA,TVA,AL,True,solar,solar,America/Chicago,919409
61902,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61903,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61904,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61905,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61906,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
61907,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
61909,MWH,eia_only,MISO,MISO,MI,True,other,other,America/Detroit,912907
61911,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
61912,GEO,eia_only,NEVP,NEVP,NV,False,geothermal,other,America/Los_Angeles,913703
61913,MWH,eia_only,AZPS,AZPS,AZ,True,other,other,America/Phoenix,902007
61914,SUN,eia_only,PJM,PJM,PA,True,solar,solar,America/New_York,915709
61915,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
61916,WND,eia_only,MISO,MISO,MI,False,wind,wind,America/Boise,912912
61917,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61918,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61919,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61920,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
61921,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
61922,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61923,MWH,eia_only,PJM,PJM,NJ,True,other,other,America/New_York,915707
61924,SUN,eia_only,TVA,TVA,AL,True,solar,solar,America/Chicago,919409
61925,WND,eia_only,PNM,PNM,NM,False,wind,wind,America/Denver,915912
61926,WND,eia_only,SWPP,SWPP,OK,False,wind,wind,America/Chicago,918612
61927,NG,eia_only,SOCO,SOCO,MS,True,natural_gas,natural_gas,America/Chicago,917905
61928,SUN,eia_only,ISNE,ISNE,VT,True,solar,solar,America/New_York,911309
61930,SUN,eia_only,NEVP,NEVP,NV,False,solar,solar,America/Los_Angeles,913709
61931,SUN,eia_only,NEVP,NEVP,NV,False,solar,solar,America/Los_Angeles,913709
61932,SUN,eia_only,NEVP,NEVP,NV,False,solar,solar,America/Los_Angeles,913709
61933,SUN,eia_only,AVA,AVA,WA,True,solar,solar,America/Los_Angeles,901809
61934,SUN,eia_only,PJM,PJM,DE,True,solar,solar,America/New_York,915709
61935,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61936,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61937,SUN,eia_only,DUK,DUK,SC,True,solar,solar,America/New_York,906909
61938,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61939,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61940,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61941,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61942,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61943,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61944,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61945,SUN,eia_only,DUK,DUK,SC,True,solar,solar,America/New_York,906909
61946,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61947,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61948,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61949,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61950,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61951,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61952,SUN,eia_only,DUK,DUK,SC,True,solar,solar,America/New_York,906909
61953,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
61954,SUN,eia_only,MISO,MISO,MI,True,solar,solar,America/Detroit,912909
61955,SUN,eia_only,MISO,MISO,MI,True,solar,solar,America/Detroit,912909
61956,NG,eia_only,SCEG,SCEG,SC,True,natural_gas,natural_gas,America/New_York,916505
61957,WND,eia_only,SWPP,SWPP,KS,False,wind,wind,America/Chicago,918612
61958,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
61959,SUN,eia_only,ISNE,ISNE,VT,False,solar,solar,America/New_York,911309
61960,SUN,eia_only,DUK,DUK,SC,True,solar,solar,America/New_York,906909
61961,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61962,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
61965,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
61968,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61969,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
61970,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
61971,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61972,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61973,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61974,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61975,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61976,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
61977,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61978,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
61979,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61980,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61982,SUN,eia_only,FPC,FPC,FL,False,solar,solar,America/New_York,908009
61983,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61984,WND,eia_only,SWPP,SWPP,KS,False,wind,wind,America/Chicago,918612
61985,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
61986,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
61987,SUN,eia_only,HECO,HECO,HI,True,solar,solar,Pacific/Honolulu,910009
61988,SUN,eia_only,FPC,FPC,FL,False,solar,solar,America/New_York,908009
61989,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
61990,SUN,eia_only,MISO,MISO,IL,True,solar,solar,America/Chicago,912909
61991,SUN,eia_only,PSCO,PSCO,CO,False,solar,solar,America/Denver,916009
61993,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
61995,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
61996,SUN,eia_only,SC,DUK,SC,True,solar,solar,America/New_York,916409
61997,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61998,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
61999,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62000,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62001,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62002,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62003,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62004,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
62010,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62011,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
62012,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
62013,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
62014,SUN,eia_only,PJM,PJM,VA,False,solar,solar,America/New_York,915709
62015,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
62016,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62017,SUN,eia_only,NYIS,NYIS,NY,False,solar,solar,America/New_York,914709
62018,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62020,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62021,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62023,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62024,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62025,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62026,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62027,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
62028,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62029,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62030,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62031,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62032,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62034,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62035,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62036,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62037,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62038,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62039,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62040,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62041,SUN,eia_only,PJM,PJM,OH,True,solar,solar,America/New_York,915709
62042,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62043,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
62044,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62045,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62046,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62047,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62048,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62049,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62050,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62051,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62052,SUN,eia_only,IID,IID,CA,False,solar,solar,America/Los_Angeles,910609
62053,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62054,SUN,eia_only,PJM,PJM,NC,True,solar,solar,America/New_York,915709
62055,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62056,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
62057,SUN,eia_only,SOCO,SOCO,GA,False,solar,solar,America/New_York,917909
62058,SUN,eia_only,SOCO,SOCO,GA,False,solar,solar,America/New_York,917909
62059,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62060,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62061,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62062,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62063,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62064,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62065,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62066,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62072,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62073,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62074,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
62075,SUN,eia_only,TEPC,TEPC,AZ,True,solar,solar,America/Phoenix,918909
62076,SUN,eia_only,ISNE,ISNE,CT,True,solar,solar,America/New_York,911309
62077,SUN,eia_only,BANC,BANC,CA,True,solar,solar,America/Los_Angeles,902109
62079,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62080,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62081,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62082,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62084,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62085,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62086,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62087,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62088,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62089,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62090,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62091,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62092,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62093,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62095,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62096,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62097,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62098,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62099,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62100,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62101,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62102,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62103,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62104,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62105,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62106,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62107,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62108,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62109,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62110,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62111,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62112,WND,eia_only,ISNE,ISNE,RI,True,wind,wind,America/New_York,911312
62115,NG,eia_only,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,903905
62116,NG,eia_only,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,903905
62117,NG,eia_only,MISO,MISO,WI,True,natural_gas,natural_gas,America/Chicago,912905
62118,SUN,eia_only,ISNE,ISNE,RI,True,solar,solar,America/New_York,911309
62119,SUN,eia_only,PJM,PJM,PA,True,solar,solar,America/New_York,915709
62120,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62121,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62122,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62123,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62124,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62125,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62126,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62127,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62128,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62129,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62130,WND,eia_only,MISO,MISO,IA,True,wind,wind,America/Chicago,912912
62131,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62132,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62133,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
62135,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62136,SUN,eia_only,DUK,DUK,NC,True,solar,solar,America/New_York,906909
62137,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62138,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62139,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62140,SUN,eia_only,PJM,PJM,VA,True,solar,solar,America/New_York,915709
62141,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
62142,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62143,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62144,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62145,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62146,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62147,MWH,eia_only,NYIS,NYIS,NY,True,other,other,America/New_York,914707
62148,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62149,SUN,eia_only,PNM,PNM,NM,True,solar,solar,America/Denver,915909
62150,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62151,SUN,eia_only,IPCO,IPCO,ID,True,solar,solar,America/Boise,911009
62152,SUN,eia_only,ERCO,ERCO,TX,True,solar,solar,America/Chicago,907709
62154,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62155,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62156,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62157,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62158,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62159,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62160,SUN,eia_only,NYIS,NYIS,NY,True,solar,solar,America/New_York,914709
62161,WND,eia_only,MISO,MISO,WI,True,wind,wind,America/Chicago,912912
62162,DFO,eia_only,MISO,MISO,MN,True,petroleum,petroleum,America/Chicago,912908
62163,SUN,eia_only,SOCO,SOCO,MS,False,solar,solar,America/Chicago,917909
62164,SUN,eia_only,TVA,TVA,MS,True,solar,solar,America/Chicago,919409
62165,SUN,eia_only,SOCO,SOCO,GA,True,solar,solar,America/New_York,917909
62167,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62168,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62169,SUN,eia_only,PGE,PGE,OR,True,solar,solar,America/Los_Angeles,915609
62170,SUN,eia_only,PGE,PGE,OR,True,solar,solar,America/Los_Angeles,915609
62171,SUN,eia_only,PGE,PGE,OR,True,solar,solar,America/Los_Angeles,915609
62172,WND,eia_only,MISO,MISO,IA,True,wind,wind,America/Chicago,912912
62173,SUN,eia_only,TVA,TVA,TN,True,solar,solar,America/New_York,919409
62174,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62176,NG,eia_only,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,903905
62177,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
62178,SUN,eia_only,CISO,CISO,CA,False,solar,solar,America/Los_Angeles,903909
62191,SUN,eia_only,PNM,PNM,NM,True,solar,solar,America/Denver,915909
62193,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62194,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62195,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62196,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62197,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62198,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62199,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62200,SUN,eia_only,PJM,PJM,OH,False,solar,solar,America/New_York,915709
62201,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62202,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62203,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62204,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62205,SUN,eia_only,CPLE,DUK,NC,True,solar,solar,America/New_York,904309
62206,SUN,eia_only,FPL,FPL,FL,False,solar,solar,America/New_York,908109
62207,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62208,SUN,eia_only,PJM,PJM,MD,True,solar,solar,America/New_York,915709
62209,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62210,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
62211,SUN,eia_only,SCEG,SCEG,SC,True,solar,solar,America/New_York,916509
62216,SUN,eia_only,CPLE,CPLE,SC,True,solar,solar,America/New_York,904309
62219,MWH,eia_only,ISNE,ISNE,MA,True,other,other,America/New_York,911307
62220,WND,eia_only,SWPP,SWPP,KS,False,wind,wind,America/Chicago,918612
62223,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62224,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62225,SUN,eia_only,PJM,PJM,NJ,True,solar,solar,America/New_York,915709
62226,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62227,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62228,SUN,eia_only,DUK,DUK,SC,True,solar,solar,America/New_York,906909
62239,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62240,SUN,eia_only,CPLE,CPLE,NC,True,solar,solar,America/New_York,904309
62241,SUN,eia_only,PACW,PACW,OR,True,solar,solar,America/Los_Angeles,915509
62242,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62243,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62244,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62245,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62246,SUN,eia_only,CISO,CISO,CA,True,solar,solar,America/Los_Angeles,903909
62247,WND,eia_only,SWPP,WALC,SD,False,wind,wind,America/Chicago,918612
62249,SUN,eia_only,ERCO,ERCO,TX,False,solar,solar,America/Chicago,907709
62250,DFO,eia_only,NYIS,NYIS,NY,True,petroleum,petroleum,America/New_York,914708
62251,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62252,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62253,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62254,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62255,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62256,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62257,MWH,eia_only,ISNE,ISNE,MA,True,other,other,America/New_York,911307
62258,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62259,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
62260,SUN,eia_only,PSCO,PSCO,CO,True,solar,solar,America/Denver,916009
62264,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62265,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62266,SUN,eia_only,ISNE,ISNE,MA,True,solar,solar,America/New_York,911309
62267,SUN,eia_only,MISO,MISO,MN,True,solar,solar,America/Chicago,912909
